"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",-1.21749208836822,0.744879547612752,10,1.70483472167609,-0.229179129116738,0.772929875320177,-1.9145686704025,1.92173914744564,0.913175709088752
"2",-1.22490537372923,0.744133296127358,10,1.69971398290809,-0.364411571474477,0.767518870561447,-8.03134887199971,3.92742940977037,0.913038918251878
"3",1.15810007315609,0.01,7.18064411641207,7.46498088868526,-2,0.251090825989995,-2.82313350948148,7.4433458101527,0.960949950394373
"4",-1.22331698306952,0.744278937363929,10,1.70077433676954,-0.355693567249087,0.768107455430699,-6.66118649644132,3.6954914878253,0.913049355649265
"5",1.61057797726244,0.894591604429297,9.02654229866178,9.12380044884048,1.61057797726244,0.894591604429297,-0.982581501787063,9.12380044884048,0.886163230986481
"6",-1.22079157007707,0.744527154178769,10,1.70249443997284,-0.33184723537795,0.769406402839456,-4.41952081140299,3.16766354465748,0.913079802820443
"7",-1.22343040691618,0.744313508547634,10,1.70077306334737,-0.331001913895967,0.769315475561945,-4.35467625245978,3.1473763772827,0.913076941413942
"8",-1.22564203826234,0.744083530273653,10,1.69925578343706,-0.361016314547136,0.767753045490036,-7.44611062907102,3.8340535207486,0.913048376170379
"9",-1.23519738436009,0.743357322615772,10,1.6931411464666,-0.348134902928493,0.768223061857099,-5.70718800630513,3.49830918931906,0.913069329381817
"10",1.55299183074385,0.880482998532243,8.88259132890194,8.99423161917366,1.55299183074385,0.880482998532243,-1.12640290271724,8.99423161917366,0.872029558765485
"11",-1.22331056801031,0.744271303062628,10,1.70076659292388,-0.358399105290697,0.767947971772224,-7.04536849875056,3.76561021381,0.91304592358175
"12",1.46774536844884,0.01,7.71491285452401,7.94381181799011,-2,0.176790824285463,-2.29433290001815,7.9410050246712,0.942025151238473
"13",1.67041032016277,0.909250528439879,9.17610819782689,9.25842322036624,1.67041032016277,0.909250528439879,-0.833150225393474,9.25842322036624,0.900848199054185
"14",-1.22221684648001,0.744299517222931,10,1.70140058761151,-0.364154611167036,0.767647117597901,-8.01686135782197,3.9259246718986,0.913031678295935
"15",1.23242272529751,0.80194356769789,8.08124870756245,8.2729511319194,1.23242272529751,0.80194356769789,-1.92702424356947,8.2729511319194,0.793350589352349
"16",1.41141982802289,0.01,7.59430171390075,7.84104323771321,-2,0.166098081453501,-2.42473002298226,7.8150674264172,0.940479817842731
"17",1.51019898056984,0.869998750239611,8.77561990167946,8.89794770628214,1.51019898056984,0.869998750239611,-1.23327804602683,8.89794770628214,0.861526683433023
"18",-1.21388711109395,0.745126437179082,10,1.70706851062245,-0.305243287575968,0.770484813280325,-3.19236110186676,2.72135811068589,0.913102546476035
"19",1.41807105671614,0.847427408895455,8.54532312402618,8.69065987761132,1.41807105671614,0.847427408895455,-1.46336753585143,8.69065987761132,0.838915240284476
"20",-1.22431633769724,0.74417042424551,10,1.70008406480633,-0.366095601886781,0.76744856167778,-8.36693744952309,3.97787104174471,0.913036249476793
"21",-1.22427482682942,0.744167621709045,10,1.70009948867469,-0.36782509121142,0.767329341407651,-8.72049299040958,4.02846572309654,0.913032152962479
"22",-1.22468560800357,0.744172628388649,10,1.69988575049635,-0.357850089143129,0.767897284211539,-6.95227427875982,3.74830232598421,0.913045723868497
"23",1.08883098496358,0.0119680754058058,7.05502787262232,6.86164957742196,-2,0.266876684295235,-2.51383892911309,7.93100527518571,0.964547622061285
"24",1.18707031290978,0.790832226662897,7.96787901469623,8.17090820404701,1.18707031290978,0.790832226662897,-2.04029189350782,8.17090820404701,0.782219507141237
"25",-1.22319992326755,0.74430284087751,10,1.70087632684374,-0.347329151612101,0.768572274188717,-5.67202394323539,3.49210911671047,0.913060783972544
"26",-1.22482368804757,0.744125259884173,10,1.69974553689439,-0.366821699182561,0.767391689594702,-8.5090203564315,3.99849215213933,0.913033308630996
"27",-1.22451626915537,0.744159709264275,10,1.69995439030893,-0.363288647712951,0.767538062030364,-7.81834512073103,3.89395930168953,0.913032859805826
"28",-1.22192875018079,0.744447745186575,10,1.70176993699271,-0.331158123051684,0.7694957446357,-4.38101947111818,3.1562802198231,0.913083399938376
"29",1.38422761770746,0.01,7.57222933583884,7.85774204676248,-2,0.198190962567343,-2.43832633871092,7.8269137777349,0.947596464521563
"30",-1.22122823004198,0.744412643993572,10,1.70209270983448,-0.35686609552139,0.768108625958314,-6.8368634014034,3.72857324294134,0.913045250226306
"31",-1.22331378899085,0.744301115290335,10,1.70081559040458,-0.345094328774762,0.768697571721182,-5.45373197284557,3.44174655426613,0.91306494136703
"32",-1.22129438627767,0.744493221544458,10,1.70218038359217,-0.322112756856134,0.769867948911521,-3.87047426143354,2.98985620636279,0.913087537083369
"33",-1.2233941787309,0.744280633840973,10,1.70073992613993,-0.351866848031983,0.768339863251606,-6.17663091707124,3.60047596143713,0.913056959214308
"34",1.87389927357435,0.959105322025716,9.68477970911749,9.71627336554229,1.87389927357435,0.959105322025716,-0.324936564248055,9.71627336554229,0.950791568110566
"35",1.72781120333821,0.92331374481786,9.31959605554468,9.38757520751096,1.72781120333821,0.92331374481786,-0.689791519662831,9.38757520751096,0.914936401113952
"36",-1.22417204387418,0.74420083282922,10,1.70020570484821,-0.358518642552659,0.767902920700062,-7.05358534397403,3.76688636360983,0.913046093248083
"37",-1.22297497315265,0.744342939563684,10,1.70106413163005,-0.336346871203593,0.769145986097162,-4.72266067232834,3.2549755428759,0.913078119442526
"38",-1.22092786573255,0.74454282501371,10,1.70245978681687,-0.30401337412202,0.770508852261561,-3.14692523880431,2.7015153692774,0.913106473154734
"39",1.64330070465803,0.902608672641218,9.10834093646891,9.19742658548057,1.64330070465803,0.902608672641218,-0.900856490116566,9.19742658548057,0.894194542875653
"40",-1.22203447409454,0.744334535806483,10,1.70155098823273,-0.367150219717487,0.767321345839206,-8.55838775958181,4.00525143845323,0.91304008598951
"41",-1.22717839407267,0.743999922778884,10,1.69831785335492,-0.34296646679988,0.768769295644322,-5.24989666909954,3.39264009237875,0.913066466864417
"42",-1.19827341583695,0.746435461644534,10,1.71728678519071,-0.22317865362487,0.775155818213333,-1.86259564585567,1.89179007171005,0.913031182047238
"43",-1.22296514138013,0.744297752287616,10,1.70098587387798,-0.35939089023451,0.767917020042549,-7.20275968048778,3.79326736062794,0.913044792976866
"44",-1.25827990292339,0.741770486539618,10,1.67873435145794,-0.317786136445675,0.769422152439354,-3.64434926015461,2.9022432651023,0.913147880620009
"45",-1.22308865674794,0.744321986716483,10,1.70095946927299,-0.346408537541789,0.768681612454737,-5.58838737265313,3.47341493227006,0.91306101564109
"46",-1.21148224913111,0.745346215009009,10,1.70873526150307,-0.261785256403757,0.772010663282027,-2.25994573022116,2.20235447238905,0.913161722884699
"47",-1.2247582434065,0.744119579102936,10,1.699769909806,-0.371231758896846,0.767100937903221,-9.49733193014681,4.13223517204372,0.913025708289077
"48",-1.2252988081456,0.744075103030509,10,1.69941668528316,-0.370956918553298,0.767055202066313,-9.40620879084796,4.12018383102645,0.91302506992134
"49",-1.2230138581919,0.744280493439331,10,1.70093387355482,-0.362694169799029,0.76765296561757,-7.73200524070771,3.88076269138702,0.913036187278071
"50",-1.22268692690702,0.744306473862502,10,1.70114340079351,-0.360066843642817,0.767719057921237,-7.27594803629499,3.80488961606199,0.913034361728002
"51",-1.22349775965428,0.744286165270642,10,1.70069110654235,-0.347671188553794,0.768544601664057,-5.70727898549847,3.49989681487,0.91306021950752
"52",1.82993822544813,0.948334865234792,9.57488807906397,9.6173610072583,1.82993822544813,0.948334865234792,-0.434729281943291,9.6173610072583,0.940001975782021
"53",1.89934708178043,0.965340035036206,9.74839286768064,9.77353093400598,1.89934708178043,0.965340035036206,-0.261380663253367,9.77353093400598,0.957037358142921
"54",-1.22625049927767,0.7440548130085,10,1.69888038767447,-0.357676641630571,0.767930958010735,-6.92522148505026,3.74382786717292,0.913047819944065
"55",-1.21137491967663,0.74538449880945,10,1.70896997478192,-0.0114232949262703,0.776044467501091,-1.36571653558315,1.02376874407627,0.913288430628559
"56",-1.22479182313858,0.744146234798176,10,1.69979787889761,-0.3604032889668,0.767793191051036,-7.3461243036487,3.81741212468994,0.913045346405857
"57",1.31678825844367,0.01,7.46532064287184,7.74108281835254,-2,0.217923564244473,-2.51236248393447,7.71328435604408,0.952511630562922
"58",-1.22321915708389,0.74428418965043,10,1.70082710704379,-0.358797669754621,0.767919246791732,-7.1055216673852,3.77616926226029,0.913041687865842
"59",1.05201981668818,0.0100032688804626,6.89405543656372,7.20186435525464,-1.99958333597496,0.272022789608472,-3.48706035786957,5.86723056980651,0.966090911469967
"60",-1.22681605195725,0.743967983945273,10,1.69845507879375,-0.371857292509571,0.767005562570118,-9.62801591665655,4.14845726668764,0.913030990252432
"61",-1.22363879822558,0.744242586329102,10,1.70054797960754,-0.359504088813374,0.767843057043161,-7.20558228019701,3.793358518058,0.913043038881535
"62",1.22427982836962,0.799948557950556,8.06089350096695,8.25462961383164,1.22427982836962,0.799948557950556,-1.94736112864688,8.25462961383164,0.791352035132872
"63",1.76216556038707,0.931730562294833,9.40547335957759,9.46487251087092,1.76216556038707,0.931730562294833,-0.60399151293328,9.46487251087092,0.923368172490337
"64",-1.22494654257212,0.744132145567199,10,1.69969437386653,-0.361203007594263,0.767711472854962,-7.468734144763,3.83772417630195,0.913043488456418
"65",1.83656526450068,0.949958489802666,9.59145401993557,9.63227184512652,1.83656526450068,0.949958489802666,-0.418178251909558,9.63227184512652,0.941628484993472
"66",-1.22599219452544,0.744062517443376,10,1.69903753416845,-0.357458690895803,0.767904830597875,-6.88615575137756,3.73648128715365,0.913050085012552
"67",1.31734796054661,0.82275025033392,8.29354056437639,8.46403291122988,1.31734796054661,0.82275025033392,-1.71492346853483,8.46403291122988,0.814194238578198
"68",1.31832746043801,0.822990227807313,8.29598906922992,8.46623678598553,1.31832746043801,0.822990227807313,-1.71247716755606,8.46623678598553,0.814434642412149
"69",-1.21790032234804,0.74474297168848,10,1.70435875631548,-0.321118811608731,0.770125417623878,-3.8338660919374,2.9783164927908,0.913081792831113
"70",-1.22429171492345,0.744183487787477,10,1.7001139582619,-0.362465488921401,0.767666252367829,-7.69133642466159,3.87422226715847,0.913039832201146
"71",1.61179055646062,0.894888686332852,9.02957344351243,9.12652875203639,1.61179055646062,0.894888686332852,-0.979553085239604,9.12652875203639,0.88646084070627
"72",-1.22647827520553,0.744006670901305,10,1.69870151674715,-0.361957632550081,0.767555342633712,-7.5666754450018,3.85315286086165,0.913046826843942
"73",1.40126224822158,0.01,7.61189888743469,7.84229975841527,-2,0.194567340548692,-2.36538297931301,7.84594461224878,0.946642922513469
"74",1.41109452165554,0.0100011963111086,5.99196028244517,2.518547929562,-1.99687323739459,0.01,-0.01,1.16085050730522,0.896907411061477
"75",-1.22335604377127,0.744273573782348,10,1.70074273307068,-0.357445129659438,0.768030384218634,-6.91154909923519,3.74182864006813,0.913045825499799
"76",-1.22599263002851,0.744053548876735,10,1.69901755549244,-0.365987081684229,0.767427221384103,-8.3359257684523,3.97313561215528,0.913039495165658
"77",-1.21457147145149,0.7450642563056,10,1.70660788214664,-0.300711767899134,0.77085115771256,-3.05145104351397,2.65898559553925,0.913099575860101
"78",1.30809797895843,0.313379212686825,4.03169627506184,9.90899280314875,-0.369744447508176,0.783629621455947,-5.5744472739521,4.21872666897903,0.898638223161229
"79",-1.22138124838528,0.744440226523068,10,1.7020541549878,-0.35509293929207,0.768071181003006,-6.56852469835961,3.67726838290153,0.913061888152485
"80",-1.22234494270413,0.744373283121674,10,1.70143360675865,-0.348690355173896,0.768541775388182,-5.82346498807964,3.52584064933039,0.913059647890435
"81",1.8899038676023,0.01,5.19948922491892,9.00607711682281,-0.373819999264313,0.782134613913396,-6.12182428894737,4.33606679526628,0.898112682946609
"82",1.47752825859152,0.0100386567084888,7.70997090656588,7.83464375636802,-2,0.173707300848714,-2.332632815756,7.93947980773841,0.941231366652309
"83",-1.22508093944545,0.744085442953809,10,1.69955699603687,-0.37157622661383,0.767021097295714,-9.55403103938415,4.1391850688593,0.913030549043485
"84",-1.22272182479656,0.744341509735805,10,1.7011877344145,-0.348076577296038,0.768483002051972,-5.74514901268913,3.50802227150567,0.913060231935389
"85",-1.2234720470206,0.74426327205734,10,1.70066621915485,-0.358327851019505,0.767975743104903,-7.04014249183759,3.76482391838652,0.913045346144966
"86",-1.22451677982866,0.744160992021471,10,1.69996230187818,-0.36377433232735,0.76757217864869,-7.91889955639467,3.91014156076292,0.913038449896424
"87",-1.22462921544558,0.744145710692715,10,1.69988216596615,-0.365141830575125,0.767471491888141,-8.16847221045424,3.94823487429904,0.913037876565782
"88",-1.22219822857516,0.74440473672989,10,1.70155910819707,-0.33884060541003,0.769077119924069,-4.91830560306494,3.30837421839325,0.91307019494568
"89",-1.22048574696656,0.744542817708214,10,1.70268809175861,-0.325047180262356,0.769816741026694,-4.02389594117352,3.04318243336206,0.913084704840951
"90",-1.2240758751303,0.744185125360999,10,1.70023704910824,-0.363673751191468,0.767553860462836,-7.89347128296198,3.90604558792517,0.913038924497397
"91",-1.21681485962166,0.744829744502886,10,1.70507906993442,-0.307266024088457,0.770829304942171,-3.27079458096577,2.75903717844663,0.91309312569462
"92",-1.22287507340061,0.744374766095273,10,1.70116074265695,-0.328910934607059,0.769408547810475,-4.22782516281473,3.10784776293674,0.913085254238025
"93",-1.48491557579176,0.72770873676586,10,1.54852943402682,-0.364600160516115,0.760960312866343,-6.5038171983393,3.62647022451937,0.913311320431844
"94",1.44516964256763,0.85406656242907,8.61306281400844,8.75163169577718,1.44516964256763,0.85406656242907,-1.39568881768733,8.75163169577718,0.84556618939693
"95",-1.22427287725719,0.74416550021017,10,1.70009930083713,-0.365526827437257,0.767484124627676,-8.25496204355081,3.96139152420119,0.913033714953232
"96",-1.21683866837072,0.744926633252636,10,1.705272373648,-0.217681269283212,0.77314402658131,-1.83043101365483,1.83830107181381,0.913190972982572
"97",-1.1349209531431,0.753940962764699,9.73490729784203,1.73681736706099,-0.367388514292574,0.77092233563613,-10,4.21838245155145,0.912803540685168
"98",1.17964665591717,0.789013430699706,7.94932172812894,8.15420497581363,1.17964665591717,0.789013430699706,-2.05883247684687,8.15420497581363,0.780397479779485
"99",-1.22162104364696,0.744461300802417,10,1.7019499774791,-0.322128867476977,0.769770679478053,-3.86490561310973,2.98751364344132,0.913077190758772
"100",1.48259130865335,0.863234870620072,8.70660762380622,8.83583044447005,1.48259130865335,0.863234870620072,-1.30222820663825,8.83583044447005,0.854750786637664
"101",-1.21030562751334,0.745471734427805,10,1.70962528558469,-0.197837831302201,0.773319121728058,-1.71600022163009,1.70902070133505,0.913238820551223
"102",-1.22193821580587,0.744431602544454,10,1.70173409573618,-0.338488864731093,0.769083914073529,-4.88931497010725,3.30063070121344,0.913069812279282
"103",-1.22004156844162,0.744587228607147,10,1.70297819976223,-0.332575631195104,0.769376846733026,-4.46710861966317,3.18193184793292,0.913075899067773
"104",-1.22488652061997,0.744109079923487,10,1.69969061781661,-0.370450440477279,0.767164264506108,-9.31342866933843,4.10854422765225,0.91302975933609
"105",-1.66560254741437,0.718533989900573,9.99993216473693,1.45766402352514,-0.391025875075563,0.755282729575572,-10,4.13596297084233,0.913373288365473
"106",-1.68712371387763,0.726992378510038,9.36002514465341,1.3915309617734,-0.37773257743432,0.760333483851157,-8.51284903275651,3.96624024178946,0.913203125561873
"107",-1.22078744814468,0.744435726957776,10,1.70233841138312,-0.372841163089909,0.767141585238248,-9.97387250638167,4.19223063506231,0.913018088617507
"108",1.93541894573718,0.97417764170561,9.83856350960652,9.85469262790866,1.93541894573718,0.97417764170561,-0.171291183021385,9.85469262790866,0.965890666314887
"109",1.3628661101684,0.833902196991257,8.40732455889345,8.56644874787889,1.3628661101684,0.833902196991257,-1.60124188985443,8.56644874787889,0.825365998554408
"110",-1.22498536997737,0.744109405568013,10,1.69964254755216,-0.367671515124207,0.767301218908229,-8.67429711820879,4.02172736355826,0.913036610830815
"111",1.90756697766483,0.967353909527883,9.76894055241766,9.79202569974586,1.90756697766483,0.967353909527883,-0.240851473282091,9.79202569974586,0.95905481062315
"112",1.23989629372954,0.803774591963738,8.09993076025043,8.28976666089147,1.23989629372954,0.803774591963738,-1.90835900641046,8.28976666089147,0.795184866742406
"113",-1.22539187598528,0.744080989103606,10,1.69937910780178,-0.366478215119846,0.767344456588588,-8.41980738582044,3.9851231191441,0.913033667785511
"114",1.48438818377722,0.01,7.7356884265672,7.95208237817534,-2,0.169262763164316,-2.27350280545939,7.96515993047153,0.940149398784661
"115",-1.22250713913893,0.744367143183543,10,1.70133750786018,-0.345486102744186,0.768702170706602,-5.495085964802,3.45159753322284,0.91306239120832
"116",-1.22360274250605,0.74424610841891,10,1.70057437735115,-0.359344056787439,0.767864302291302,-7.18327327255917,3.78955981974886,0.913044587047472
"117",1.69085377641022,0.914259175220504,9.22721172758145,9.304420996923,1.69085377641022,0.914259175220504,-0.78209269341547,9.304420996923,0.905865744542707
"118",0.462060998112869,0.216209493216007,6.96869749144039,7.02001361790908,-2,0.339343868335293,-3.01781564966839,7.27612643577458,0.980273650121571
"119",-1.22626010509586,0.744052817086366,10,1.69886113739718,-0.369864019983952,0.767243567896384,-9.19326007386202,4.09288090978011,0.91303473902199
"120",1.56308266706765,0.882955253431573,8.90781589700235,9.01693600090221,1.56308266706765,0.882955253431573,-1.10120103899855,9.01693600090221,0.874506206043668
"121",-1.22395035151781,0.744203814207027,10,1.70032738922688,-0.364158574181417,0.767559711864303,-7.9930762013149,3.92165568896287,0.913038731894634
"122",1.5728965504095,0.885359654850326,8.93234815188614,9.03901723842137,1.5728965504095,0.885359654850326,-1.07669086535228,9.03901723842137,0.876914879288091
"123",-1.22437429512185,0.744181187063099,10,1.70006999540576,-0.362587529875311,0.767649542988158,-7.70975919359187,3.87708077176814,0.913043473225642
"124",1.20638930331916,0.795565379313193,8.01617166097206,8.2143759324681,1.20638930331916,0.795565379313193,-1.99204271496041,8.2143759324681,0.786961069037526
"125",-1.22442708423211,0.744157031234704,10,1.70000525003761,-0.366159237843922,0.767412812159091,-8.36931446258521,3.97807048813193,0.913034908662753
"126",-1.20665604779689,0.745761200235357,10,1.71207288510243,-0.0743209517865068,0.775204291775208,-1.40621893984044,1.18553094848826,0.913292008008108
"127",-1.22495898096814,0.744112216921901,10,1.69965533172962,-0.368247827656795,0.76728608189178,-8.80538256929736,4.04019493246087,0.913032607977829
"128",1.40179091691971,0.843438774645328,8.50462684457004,8.65402956306934,1.40179091691971,0.843438774645328,-1.50402718499303,8.65402956306934,0.834919519551182
"129",1.85991364438087,0.955678842873313,9.64981913254107,9.68480569985695,1.85991364438087,0.955678842873313,-0.359865673158783,9.68480569985695,0.947359001238579
"130",-1.43800761681124,0.729650630467443,10,1.57319765435148,-0.389252996615245,0.75710000252194,-10,4.15264512580612,0.913283331167615
"131",-1.21897355433201,0.744705262406913,10,1.70373669174807,-0.306008348661705,0.770747223198795,-3.22223773018758,2.7371045971811,0.913105444126848
"132",-1.21442929576146,0.74509105512856,10,1.70683550853286,-0.220099890472833,0.772818745218792,-1.84855481829968,1.85381557306283,0.913205510395869
