"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",-0.571801704826575,0.733797979223185,12.7988471830278,2,-1,0.33866511268063,-5.78341223082854,4.56650136648246,0.814101827846872,0.95,0.184700737358706
"2",-0.808376246877015,0.808743562968448,13.4790593828075,1.84790593828075,-1.15209406171925,0.447905938280746,-4.60837624687701,4.39162375312299,0.839162375312299,0.873952969140373,0.239162375312299
"3",-0.366910807602108,0.874963378859684,14.5827229809947,1.95827229809947,-1.04172770190053,0.558272298099473,-4.16691080760211,4.83308919239789,0.883308919239789,0.929136149049737,0.283308919239789
"4",-0.546024831363844,0.743220724985924,12.2865428742814,2,-1,0.340181745811269,-5.42546298452094,4.47497620606527,0.815344860988044,0.95,0.185073696487032
"5",-1.38702584152633,0.759479157112159,10.8373231209383,1.5,-1,0.391005577858688,-5.91189046016323,4.4749943848129,0.842276891452175,0.95,0.193705819578583
"6",-0.557728979208152,0.738337591891877,12.5759856022429,1.99996835160301,-1,0.334338850823523,-6,4.63440892416181,0.811436939476466,0.95,0.183993888202233
"7",-0.561142619559229,0.737846856999318,12.5800449617017,2,-1,0.33873255352697,-4.98954512903299,4.383597420091,0.814807245581894,0.95,0.184894088976647
"8",-0.555920917301591,0.741284353323814,12.4276156111411,2,-1,0.340680280064069,-5.93114023408349,4.58516956302963,0.815190927286777,0.95,0.185032427482818
"9",-0.664904752215841,0.74553545438715,11.2382537537425,1.84863058915131,-1,0.341628603673046,-4.9724963214331,4.35942237337186,0.816595810729214,0.95,0.185412833827737
"10",-0.309913990367204,0.883512901444919,14.725215024082,1.9725215024082,-1.0274784975918,0.572521502408199,-4.1099139903672,4.8900860096328,0.88900860096328,0.936260751204099,0.28900860096328
"11",-0.72314491288754,0.750766513464964,10.3919371510123,1.752818334361,-1,0.342930492161273,-4.06175008674561,4.09284849421821,0.818513167025067,0.95,0.185923657758385
"12",-0.826443611730695,0.735540450904585,11.0872325347781,1.72622987672318,-1,0.345960384756938,-5.52940625966754,4.4918026429488,0.81823354691381,0.95,0.185694414072323
"13",-1.31663847695553,0.727303138745722,11.1886141120034,1.5,-1,0.360975695864699,-4.24453722795972,4.17623855847437,0.826759186936253,0.95,0.188171398748805
"14",-0.600143813041237,0.748233920005719,11.4661185067704,1.91248265786307,-1,0.340290796730508,-4.87486430245557,4.33805445347891,0.815971802387851,0.95,0.185262232494312
"15",-0.723107726895555,0.755191107382102,10.0301175250712,1.72896012083156,-1,0.346640822553164,-6,4.54795750322679,0.81895462487243,0.95,0.186141173892075
"16",-0.604750834667395,0.747359866435569,11.5173750188138,1.91315144673935,-1,0.343180337226173,-5.05818875662785,4.371394581113,0.817442228721646,0.95,0.185658550274798
"17",-0.605548914185019,0.746695629740725,11.5378719289267,1.91218822320782,-1,0.343309668764612,-6,4.5822203501878,0.816724686145671,0.95,0.18544057522625
"18",-0.668198379036039,0.829770243144594,13.8295040524099,1.88295040524099,-1.11704959475901,0.48295040524099,-4.46819837903604,4.53180162096396,0.853180162096396,0.891475202620495,0.253180162096396
"19",-0.665204659919328,0.740706370037548,11.5071103387304,1.85988800766237,-1,0.341157850142943,-5.31153637606327,4.4448345641986,0.815991747163684,0.95,0.18523369566375
"20",-0.60709299716542,0.750612398323417,11.1950680285908,1.89312039647101,-1,0.346158651239671,-6,4.55524197873062,0.818593342320415,0.95,0.18603970886253
"21",-0.313658906426281,0.882951164036058,14.7158527339343,1.97158527339343,-1.02841472660657,0.57158527339343,-4.11365890642628,4.88634109357372,0.888634109357372,0.935792636696715,0.288634109357372
"22",-0.552961196743484,0.742912590353171,12.3576978054052,2,-1,0.338869587830118,-4.98850576862299,4.38441407883305,0.814856066087069,0.95,0.184922750628578
"23",-0.631004301644862,0.835349354753271,13.9224892458878,1.89224892458878,-1.10775107541122,0.492248924588785,-4.43100430164486,4.56899569835514,0.856899569835514,0.896124462294392,0.256899569835514
"24",-0.544410456154912,0.744369707725209,12.2318058575025,2,-1,0.340973479827942,-5.30541625166946,4.44304166027902,0.8159109098959,0.95,0.185223895762039
"25",-0.623612765611816,0.74691879113448,11.3524545726506,1.88723392873173,-1,0.344128332094214,-5.33969205933248,4.42435958929159,0.817902065943625,0.95,0.185838641952261
"26",-0.653361657448113,0.831995751382783,13.8665958563797,1.88665958563797,-1.11334041436203,0.486659585637972,-4.45336165744811,4.54663834255189,0.854663834255189,0.893329792818986,0.254663834255189
"27",-0.664838997639596,0.743756250330564,11.5649460813094,1.87326124964301,-1,0.344532249081734,-5.28662842703646,4.42727107367785,0.817885816445968,0.95,0.185775655013918
"28",-0.801210582535714,0.809818412619643,13.4969735436607,1.84969735436607,-1.15030264563393,0.449697354366072,-4.60121058253571,4.39878941746429,0.839878941746429,0.874848677183036,0.239878941746429
"29",-0.641072685178369,0.833839097223245,13.8973182870541,1.88973182870541,-1.11026817129459,0.489731828705408,-4.44107268517837,4.55892731482163,0.855892731482163,0.894865914352704,0.255892731482163
"30",-0.542653116845906,0.741379486677228,12.3195376003968,2,-1,0.340242403545095,-6,4.59318699072476,0.815025417389843,0.95,0.184991725981542
"31",-0.556215462959741,0.739507066099406,12.4870351946528,2,-1,0.340352788822424,-6,4.59899019319247,0.814985206977835,0.95,0.184967829023726
"32",-0.576747095095304,0.73317701891746,12.8486327280893,2,-1,0.33855005732668,-4.65102459968962,4.30584389470388,0.814888181218385,0.95,0.184889474676254
"33",-0.558639630347954,0.745462409211344,12.0265946081037,1.9776870979005,-1,0.341437234482405,-5.33132818920431,4.44510776174251,0.816185577538215,0.95,0.185322353967373
"34",-0.545614471065244,0.734582074971997,12.5859282556685,2,-1,0.334848178312784,-5.56213306754038,4.52926396917696,0.812206324343792,0.95,0.184164227924422
"35",-0.544386642892246,0.742343634482743,12.3027826550591,2,-1,0.339439603244171,-5.19512249542762,4.42377181564801,0.815135158435475,0.95,0.185002468232538
"36",-0.815995975676924,0.807600603648461,13.4600100608077,1.84600100608077,-1.15399899391923,0.446001006080769,-4.61599597567692,4.38400402432308,0.838400402432308,0.873000503040384,0.238400402432308
"37",-0.55961688214286,0.737900083089114,12.571463129875,2,-1,0.338674644205696,-5.53397409468174,4.50959967216956,0.814341513071676,0.95,0.184779081416864
"38",-0.623111100026203,0.743425334554761,11.5733109908864,1.89692602920963,-1,0.342551188287803,-5.45818648204027,4.47068550757775,0.81668820319668,0.95,0.185420665636771
"39",-0.536660947384214,0.745739200285387,12.1221424226508,2,-1,0.341523680608899,-5.19090394071308,4.41237527699064,0.816346921922772,0.95,0.185360841415966
"40",-0.529934410119383,0.748936662200531,11.9588295752457,1.99942829982484,-1,0.342607951155049,-5.64255682406837,4.50547792333542,0.816669927568006,0.95,0.185481695405052
"41",-1.43734538745467,0.689994855634745,12.5612616605817,1.5,-1,0.33591804382978,-4.48376040982929,4.38012296600462,0.811802742034699,0.95,0.18375055593813
"42",-0.481475165858865,0.85777872512117,14.2963120853528,1.92963120853528,-1.07036879146472,0.529631208535284,-4.28147516585886,4.71852483414114,0.871852483414113,0.914815604267642,0.271852483414113
"43",-0.624726454643246,0.748870028969624,11.1810751461275,1.87575524717622,-1,0.343023078857137,-5.43968555245564,4.45746130289236,0.817090597343654,0.95,0.185584028796049
"44",-0.625070728835524,0.745300264898364,11.4439061423995,1.88905408366312,-1,0.341383087343333,-4.87974846525752,4.34018092246923,0.816490748936695,0.95,0.185320633273392
"45",-0.720182637809545,0.752058634398158,10.2824626599567,1.74686455295956,-1,0.345059585347313,-6,4.55562506941849,0.818040229739414,0.95,0.185888522677883
"46",-0.556210959931008,0.739281837284856,12.4932277871707,2,-1,0.340451976358342,-6,4.59834632983946,0.815045023773437,0.95,0.184984266368256
"47",-0.497978085000068,0.85530328724999,14.2550547874998,1.92550547874998,-1.07449452125002,0.525505478749983,-4.29797808500007,4.70202191499993,0.870202191499993,0.912752739374991,0.270202191499993
"48",-0.666195548612288,0.745271781607371,11.0811584970469,1.83316713609376,-1,0.340584788134479,-5.24855866753247,4.42566447040973,0.815837057773502,0.95,0.185216816719017
"49",-0.446362017001957,0.863045697449707,14.3840949574951,1.93840949574951,-1.06159050425049,0.538409495749511,-4.24636201700196,4.75363798299804,0.875363798299804,0.919204747874755,0.275363798299804
"50",-0.538495055054837,0.740733135625094,12.3167350926488,2,-1,0.337420003437127,-5.15080694261139,4.41826359797351,0.814090496625388,0.95,0.184723991784273
"51",-0.561526421199378,0.737310397361257,12.603367808305,2,-1,0.338852703090068,-5.45512602967915,4.49239372328962,0.81448536361207,0.95,0.184811577202282
"52",-0.571535462015874,0.750323428379884,11.7392280438097,1.95823809194828,-1,0.341156341570709,-4.75334354207081,4.31099486280517,0.816445865478528,0.95,0.185387377079339
"53",-0.549720480246708,0.731762565897218,12.7135636216908,2,-1,0.333848502845151,-5.72630563348811,4.56621625719438,0.811568957759005,0.95,0.183994782330706
"54",-0.386978633981198,0.87195320490282,14.532553415047,1.9532553415047,-1.0467446584953,0.5532553415047,-4.1869786339812,4.8130213660188,0.88130213660188,0.92662767075235,0.28130213660188
"55",-0.702080760896206,0.824687885865569,13.7447980977595,1.87447980977595,-1.12552019022405,0.474479809775949,-4.50208076089621,4.49791923910379,0.849791923910379,0.887239904887974,0.249791923910379
"56",-0.564084315082802,0.738380943789742,12.5918242636833,2,-1,0.338130666711309,-4.96203399091061,4.38300207455589,0.814428809413142,0.95,0.184786220565927
"57",-0.549113332871129,0.749729760169095,12.0743436283089,1.99964385954605,-1,0.345466490924776,-5.66771803466661,4.50276547437204,0.818207581782544,0.95,0.185935452130829
"58",-0.563808538359753,0.746749754010523,11.8729735212828,1.966375132226,-1,0.343379639389866,-5.17425332093934,4.39413431986591,0.81752695386956,0.95,0.185686663710333
"59",-0.678626679443943,0.751991167914896,10.5730629903668,1.79875364184313,-1,0.346903069941834,-5.70709703239,4.48876629929707,0.819273568114508,0.95,0.186226416951948
"60",-0.773425001464784,0.813986249780282,13.566437496338,1.8566437496338,-1.1433562503662,0.456643749633804,-4.57342500146478,4.42657499853522,0.842657499853522,0.878321874816902,0.242657499853522
"61",-0.373929221462458,0.873910616780631,14.5651769463439,1.95651769463439,-1.04348230536561,0.556517694634385,-4.17392922146246,4.82607077853754,0.882607077853754,0.928258847317193,0.282607077853754
"62",-0.472702464833856,0.859094630274922,14.3182438379154,1.93182438379154,-1.06817561620846,0.531824383791536,-4.27270246483386,4.72729753516614,0.872729753516615,0.915912191895768,0.272729753516614
"63",-0.968551808265136,0.709995962398089,12.3280181430503,1.7064534685539,-1,0.338725891962068,-5.93623750775548,4.64761998035178,0.813242613771526,0.95,0.184234808054582
"64",-0.233428167924285,0.894985774811357,14.9164295801893,1.99164295801893,-1.00835704198107,0.591642958018929,-4.03342816792428,4.96657183207572,0.896657183207572,0.945821479009464,0.296657183207572
"65",-0.404041794408113,0.869393730838783,14.4898955139797,1.94898955139797,-1.05101044860203,0.548989551397972,-4.20404179440811,4.79595820559189,0.879595820559189,0.924494775698986,0.279595820559189
"66",-0.506016431655735,0.85409753525164,14.2349589208607,1.92349589208607,-1.07650410791393,0.523495892086066,-4.30601643165573,4.69398356834427,0.869398356834427,0.911747946043033,0.269398356834426
"67",-0.327417876385152,0.880887318542227,14.6814553090371,1.96814553090371,-1.03185446909629,0.568145530903712,-4.12741787638515,4.87258212361485,0.887258212361485,0.934072765451856,0.287258212361485
"68",-0.481715767458081,0.857742634881288,14.2957105813548,1.92957105813548,-1.07042894186452,0.52957105813548,-4.28171576745808,4.71828423254192,0.871828423254192,0.91478552906774,0.271828423254192
"69",-0.448303868342191,0.862754419748671,14.3792403291445,1.93792403291445,-1.06207596708555,0.537924032914452,-4.24830386834219,4.75169613165781,0.875169613165781,0.918962016457226,0.275169613165781
"70",-0.6295290899463,0.835570636508055,13.9261772751343,1.89261772751343,-1.10738227248657,0.492617727513425,-4.4295290899463,4.5704709100537,0.85704709100537,0.896308863756712,0.25704709100537
"71",-0.5594856122703,0.737989922662532,12.5640647240762,2,-1,0.339796761951861,-6,4.60288187978008,0.814646374912247,0.95,0.184865743062472
"72",-0.561188690007478,0.73819840125948,12.5659405175822,2,-1,0.338635755956282,-4.63720345503159,4.29189649332422,0.815120612649924,0.95,0.184982251229541
"73",-0.576061816173297,0.745994163971145,11.8424523439897,1.95367942482434,-1,0.343171358214873,-6,4.58222015227368,0.816657429926562,0.95,0.185452796586191
"74",-0.772181166149676,0.814172825077549,13.5695470846258,1.85695470846258,-1.14304529153742,0.456954708462581,-4.57218116614968,4.42781883385032,0.842781883385032,0.87847735423129,0.242781883385032
"75",-0.736346186418086,0.819548072037287,13.6591345339548,1.86591345339548,-1.13408654660452,0.465913453395478,-4.53634618641809,4.46365381358191,0.846365381358191,0.882956726697739,0.246365381358191
"76",-0.513060097396374,0.853040985390544,14.2173497565091,1.92173497565091,-1.07826502434909,0.521734975650907,-4.31306009739637,4.68693990260363,0.868693990260363,0.910867487825453,0.268693990260363
"77",-0.632443969679171,0.746293393226235,11.3354334802295,1.87713549966357,-1,0.340617697548252,-5.29131773680256,4.4411810792477,0.815721369071609,0.95,0.185161817689746
"78",-0.526902066643578,0.752531022432068,11.8128061729703,2,-1,0.344708378609438,-5.32247125549653,4.41391116638093,0.818315232702988,0.95,0.185969041834789
"79",-0.663627966120839,0.830455805081874,13.8409300846979,1.88409300846979,-1.11590699153021,0.48409300846979,-4.46362796612084,4.53637203387916,0.853637203387916,0.892046504234895,0.253637203387916
"80",-0.720604709628969,0.821909293555655,13.6984882259276,1.86984882259276,-1.13015117740724,0.469848822592758,-4.52060470962897,4.47939529037103,0.847939529037103,0.884924411296379,0.247939529037103
"81",-0.547480657214613,0.744402682857307,12.2681544166339,2,-1,0.338750698761287,-5.02798762307523,4.39056388481318,0.814821236814245,0.95,0.18491013410094
"82",-0.400402761343867,0.86993958579842,14.4989930966403,1.94989930966403,-1.05010069033597,0.549899309664033,-4.20040276134387,4.79959723865613,0.879959723865613,0.924949654832017,0.279959723865613
"83",-0.405880973488092,0.869117853976786,14.4852975662798,1.94852975662798,-1.05147024337202,0.548529756627977,-4.20588097348809,4.79411902651191,0.879411902651191,0.924264878313988,0.279411902651191
"84",-0.469063850864768,0.859640422370285,14.3273403728381,1.93273403728381,-1.06726596271619,0.532734037283808,-4.26906385086477,4.73093614913523,0.873093614913523,0.916367018641904,0.273093614913523
"85",-0.538056705111511,0.741382876009594,12.2603824546165,2,-1,0.342405525188353,-5.33629603815494,4.43176722270892,0.816910815282178,0.95,0.18552136253954
"86",-0.549540311015258,0.742980750865737,12.3136959399265,2,-1,0.340756057124986,-4.95489969963771,4.36046521922534,0.816088194881447,0.95,0.185279791915113
"87",-0.559347079799017,0.737971568373732,12.5697317898788,2,-1,0.337764703375098,-5.15512312414349,4.42765228008262,0.814116755907771,0.95,0.184713924848663
"88",-0.568253009150331,0.73294741608258,12.7943838618695,2,-1,0.339234530478686,-5.78694987381081,4.5688210890235,0.81435225473788,0.95,0.184660829300444
"89",-0.575187458470464,0.84372188122943,14.0620313538238,1.90620313538238,-1.09379686461762,0.506203135382384,-4.37518745847046,4.62481254152954,0.862481254152954,0.903101567691192,0.262481254152954
"90",-0.58319124648205,0.749974928491058,11.4592910917099,1.92773698660662,-1,0.343341384316098,-5.38143348765638,4.4421376831428,0.817332795445943,0.95,0.185661264396976
"91",-0.587771194119867,0.731633916939054,12.9422103505719,1.99609321361864,-1,0.337500402540775,-4.74283783089322,4.3432327744153,0.814053716832105,0.95,0.184643117335989
"92",-0.656871293924343,0.749960232213249,10.8745617327808,1.83221399996679,-1,0.342899253270703,-5.40078923128378,4.44830811570949,0.817066512851167,0.95,0.18556962239443
"93",-0.53137846468474,0.745662247500464,12.0952688293785,2,-1,0.339197929001702,-5.18955415474211,4.41387197414165,0.815166495712448,0.95,0.185047397344748
"94",-0.533509561960238,0.747418601876023,12.0419119393965,2,-1,0.342132085457516,-5.380145229882,4.44845190994221,0.816622626999554,0.95,0.185463572935781
"95",-0.582550092389789,0.723481717091939,13.2287226254584,2,-1,0.334224714250617,-5.16070913495146,4.44886354464493,0.812035436820038,0.95,0.184074655051271
"96",-0.66826079739755,0.747241126715233,11.0269610139149,1.83201653972874,-1,0.341639437750195,-5.34163062014739,4.44765413432797,0.816272971458767,0.95,0.18534068152931
"97",-0.468962372560054,0.859655644115992,14.3275940685999,1.93275940685999,-1.06724059314001,0.532759406859986,-4.26896237256005,4.73103762743995,0.873103762743995,0.916379703429993,0.273103762743995
"98",-0.658247986622155,0.831262802006677,13.8543800334446,1.88543800334446,-1.11456199665554,0.485438003344461,-4.45824798662215,4.54175201337785,0.854175201337785,0.892719001672231,0.254175201337785
"99",-0.792964810656558,0.747360189659894,10.3240983489352,1.69929265911732,-1,0.344476825691856,-6,4.57373767884668,0.817445008580794,0.95,0.185652580515895
"100",-0.552160073583407,0.7431805830166,12.2344312633853,1.99125605722023,-1,0.338735044565941,-5.35713699660675,4.46742355063647,0.814549686103202,0.95,0.184839121578284
"101",-0.575863192853525,0.720179743385549,13.272677887853,2,-1,0.334728125652463,-5.00081978167153,4.41325496434206,0.812370543226535,0.95,0.184129060972391
"102",-0.222665602620691,0.896600159606896,14.9433359934483,1.99433359934483,-1.00566640065517,0.594333599344827,-4.02266560262069,4.97733439737931,0.897733439737931,0.947166799672414,0.297733439737931
"103",-0.883693729378663,0.737178576593022,10.7369474223872,1.66679083540725,-1,0.340325767437196,-5.52095865100014,4.51023247941417,0.815109265939356,0.95,0.184937265730324
"104",-0.607976991798429,0.752367915750537,11.0402332356046,1.88275582743987,-1,0.345010728015223,-6,4.56150586706264,0.817916223911375,0.95,0.18585184467352
"105",-0.686915455199778,0.826962681720033,13.7827113620006,1.87827113620006,-1.12172886379994,0.478271136200055,-4.48691545519978,4.51308454480022,0.851308454480022,0.889135568100028,0.251308454480022
"106",-0.556941849661841,0.739293107501299,12.5104985575993,2,-1,0.338679188166315,-6,4.60640268647093,0.814035243897133,0.95,0.184711210701501
"107",-0.650134163379636,0.743990421908535,11.4901283469285,1.87399201337292,-1,0.339963248860611,-5.51417126254967,4.49195288261449,0.815215373306417,0.95,0.185080030413085
"108",-0.381908190716058,0.872713771392591,14.5452295232099,1.95452295232099,-1.04547704767901,0.554522952320985,-4.18190819071606,4.81809180928394,0.881809180928394,0.927261476160493,0.281809180928394
"109",-0.561048786682917,0.737385046968553,12.5960783609722,2,-1,0.339190514919439,-5.5830965452983,4.51880843164993,0.814585426648936,0.95,0.184836722536811
"110",-0.678367733142228,0.743471760628622,11.3256228176165,1.84338350139153,-1,0.341802339144294,-5.30060604767573,4.4419639580602,0.81632466574674,0.95,0.185323674084988
"111",-0.56082236841321,0.845876644738018,14.097944078967,1.9097944078967,-1.0902055921033,0.509794407896697,-4.36082236841321,4.63917763158679,0.863917763158679,0.904897203948349,0.263917763158679
"112",-0.397159920819104,0.870426011877134,14.5071001979522,1.95071001979522,-1.04928998020478,0.550710019795224,-4.1971599208191,4.8028400791809,0.88028400791809,0.925355009897612,0.28028400791809
"113",-0.608806330990046,0.838679050351493,13.9779841725249,1.89779841725249,-1.10220158274751,0.497798417252488,-4.40880633099005,4.59119366900995,0.859119366900995,0.898899208626244,0.259119366900995
"114",-0.719751883577555,0.822037217463367,13.7006202910561,1.87006202910561,-1.12993797089439,0.470062029105611,-4.51975188357756,4.48024811642244,0.848024811642244,0.885031014552806,0.248024811642244
"115",-0.59282624842599,0.841076062736101,14.017934378935,1.9017934378935,-1.0982065621065,0.501793437893502,-4.39282624842599,4.60717375157401,0.860717375157401,0.900896718946751,0.260717375157401
"116",-0.517944467022693,0.750576351442262,11.8124622726543,2,-1,0.342576401678263,-5.1287535510478,4.37928645715089,0.817238689050536,0.95,0.185653538083904
"117",-0.598407085089512,0.742165191260425,12.0133396416582,1.94375871408304,-1,0.341394056956635,-6,4.59504363553284,0.815564827317254,0.95,0.185124446428095
"118",-0.717135622286185,0.744313497436463,10.9666210546951,1.79136790329575,-1,0.340434425114858,-5.34753390325723,4.46254591188186,0.815441805571486,0.95,0.185051590537812
"119",-0.53551522820437,0.74812305236055,12.0203816379568,2,-1,0.344711174303022,-5.50233375609517,4.46230813012688,0.818035228892296,0.95,0.185864456868006
"120",-0.536436728946865,0.84953449065797,14.1589081776328,1.91589081776328,-1.08410918223672,0.515890817763284,-4.33643672894686,4.66356327105314,0.866356327105314,0.907945408881642,0.266356327105314
"121",-0.400805803760886,0.869879129435867,14.4979854905978,1.94979854905978,-1.05020145094022,0.549798549059778,-4.20080580376089,4.79919419623911,0.879919419623911,0.924899274529889,0.279919419623911
"122",-0.776935401652008,0.813459689752199,13.55766149587,1.855766149587,-1.144233850413,0.455766149586998,-4.57693540165201,4.42306459834799,0.842306459834799,0.877883074793499,0.242306459834799
"123",-0.561808706540614,0.845728694018908,14.0954782336485,1.90954782336485,-1.09045217663515,0.509547823364846,-4.36180870654061,4.63819129345939,0.863819129345939,0.904773911682423,0.263819129345939
"124",-0.36627665841952,0.875058501237072,14.5843083539512,1.95843083539512,-1.04156916460488,0.55843083539512,-4.16627665841952,4.83372334158048,0.883372334158048,0.92921541769756,0.283372334158048
"125",-0.559933846164495,0.846009923075326,14.1001653845888,1.91001653845888,-1.08998346154112,0.510016538458876,-4.35993384616449,4.64006615383551,0.864006615383551,0.905008269229438,0.264006615383551
"126",-0.546592076465448,0.749818126407702,11.9366497890434,1.98997564281861,-1,0.344461300161486,-5.70391558267427,4.51164728530442,0.817661515281382,0.95,0.185765979851191
"127",-0.366021295357496,0.875096805696376,14.5849467616063,1.95849467616063,-1.04150532383937,0.558494676160626,-4.1660212953575,4.8339787046425,0.88339787046425,0.929247338080313,0.28339787046425
"128",-0.507703129673016,0.735785439611942,12.2343690394393,2,-1,0.335491573698012,-5.36384728934616,4.46021727649775,0.813096737039481,0.948676351983556,0.184233144211749
"129",-1.11083374891429,0.716186977655716,11.1887200905409,1.55943298758627,-1,0.335489750912977,-5.21411504882547,4.49397975304934,0.812085104546366,0.95,0.183921857092458
"130",-0.613067258894444,0.838039911165834,13.9673318527639,1.89673318527639,-1.10326681472361,0.496733185276389,-4.41306725889444,4.58693274110556,0.858693274110556,0.898366592638195,0.258693274110556
"131",-0.550931625728425,0.740251586790885,12.4148596747991,2,-1,0.340591747400706,-5.35233046618596,4.45967773374749,0.815584778435094,0.95,0.185097372591426
"132",-0.537389345099044,0.745916404018286,12.1263589867872,2,-1,0.341492389891612,-5.55814373231748,4.49573711615472,0.816035473715415,0.95,0.185250684471387
